source,domain,sub_domain,table_name,table_label,name,label,unit,type_var,type_data,type_level,substudy
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__artorg__cnty_rate,Number of all art organizations per 1000 people [NaNDA; county] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__artorg_count,Count number all art organizations [NaNDA; census tract] (Address 1) (address 1),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__artorg_rate,Number of all art organizations per 1000 people [NaNDA; census tract] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__sports__cnty_count,Count number all spectator sports organizations [NaNDA; county] (Address 1) (address 1),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__sports__cnty_rate,Number of all spectator sports organizations per 1000 people [NaNDA; county] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__sports_count,Count number all spectator sports organizations [NaNDA; census tract] (Address 1) (address 1),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr1__sports_rate,Number of all spectator sports organizations per 1000 people [NaNDA; census tract] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__artorg__cnty_count,Count number all art organizations [NaNDA; county] (Address 2) (address 2),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__artorg__cnty_rate,Number of all art organizations per 1000 people [NaNDA; county] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__artorg_count,Count number all art organizations [NaNDA; census tract] (Address 2) (address 2),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__artorg_rate,Number of all art organizations per 1000 people [NaNDA; census tract] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__sports__cnty_count,Count number all spectator sports organizations [NaNDA; county] (Address 2) (address 2),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__sports__cnty_rate,Number of all spectator sports organizations per 1000 people [NaNDA; county] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__sports_count,Count number all spectator sports organizations [NaNDA; census tract] (Address 2) (address 2),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr2__sports_rate,Number of all spectator sports organizations per 1000 people [NaNDA; census tract] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__artorg__cnty_count,Count number all art organizations [NaNDA; county] (Address 3) (address 3),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__artorg__cnty_rate,Number of all art organizations per 1000 people [NaNDA; county] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__artorg_count,Count number all art organizations [NaNDA; census tract] (Address 3) (address 3),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__artorg_rate,Number of all art organizations per 1000 people [NaNDA; census tract] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__sports__cnty_count,Count number all spectator sports organizations [NaNDA; county] (Address 3) (address 3),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__sports__cnty_rate,Number of all spectator sports organizations per 1000 people [NaNDA; county] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__sports_count,Count number all spectator sports organizations [NaNDA; census tract] (Address 3) (address 3),NA,summary score,integer,ratio,FALSE
Linked Dataset,Linked External Data,Amenities & Services,le_l_artsports,Performing Arts and Sports Recreation Orgs (NaNDA) [Linked Dataset],le_l_artsports__addr3__sports_rate,Number of all spectator sports organizations per 1000 people [NaNDA; census tract] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Policy,le_l_attimm,Immigration Bias Measures (Hatzenbuehler) [Linked Dataset],le_l_attimm__immigrant__state_indicator,Indicators of attitudes about immigrants from survey measures at state level  [State],NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr1__return_rate__2010,Mail return rate for the 2010 census [Census Bureau Planning Database; census tract] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr1__selfresponse_rate__20142018,Self-response rate for the 2014-2018 ACS [Census Bureau Planning Database; census tract] (Address 1) (address 1),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr2__return_rate__2010,Mail return rate for the 2010 census [Census Bureau Planning Database; census tract] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr2__selfresponse_rate__20142018,Self-response rate for the 2014-2018 ACS [Census Bureau Planning Database; census tract] (Address 2) (address 2),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr3__return_rate__2010,Mail return rate for the 2010 census [Census Bureau Planning Database; census tract] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighborhood Social Factors,le_l_censusret,Census Return (Anomie/Disenfranchisement/Social Capital) [Linked Dataset],le_l_censusret__addr3__selfresponse_rate__20142018,Self-response rate for the 2014-2018 ACS [Census Bureau Planning Database; census tract] (Address 3) (address 3),NA,summary score,double,ratio,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__metro_c5,Child opportunity levels (from ''very low'' to ''very high'') [Overall COI; Metro-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__metro_score,Child opportunity scores (from 1 to 100) [Overall COI; Metro-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__national_c5,Child opportunity levels (from ''very low'' to ''very high'') [Overall COI; Nationally-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__national_score,Child opportunity scores (from 1 to 100) [Overall COI; Nationally-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__national_zscore,"Z-scores- weighted average of three domain averaged z-scores (z_ED_nat, z_HE_nat, z_SE_nat) [Overall COI; Nationally-normed] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__state_c5,Child opportunity levels (from ''very low'' to ''very high'') [Overall COI; State-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__coi__total__state_score,Child opportunity scores (from 1 to 100) [Overall COI; State-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__apenr_score,Advanced Placement course enrollment [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__apenr_zscore,"Advanced Placement course enrollment- ratio of students enrolled in at least one AP course to the number of 11th and 12th graders, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__attain_score,Adult educational attainment [Education Domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__attain_zscore,"Adult educational attainment- percentage adults ages 25 and over with a college degree or higher, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__college_score,College enrollment in nearby institutions [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__college_zscore,"College enrollment in nearby institutions- percentage 18-24 year-olds enrolled in college within 25-mile radius, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__ecenrol_score,Early childhood education enrollment [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__ecenrol_zscore,"Early childhood education enrollment- percentage 3- and 4-year-olds enrolled in nursery school, preschool or kindergarten, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__food_score,Access to healthy food [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__food_zscore,"Access to healthy food- percentage households without a car located further than a half-mile from the nearest supermarket, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__hsgrad_score,High school graduation rate [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__hsgrad_zscore,"High school graduation rate- percentage ninth graders graduating from high school on time, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__math_score,Third grade math proficiency [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__math_zscore,"Third grade math proficiency- percentage third graders scoring proficient on standardized math tests, converted to NAEP scale score points, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__prxece_score,Early childhood education centers [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__prxece_zscore,"Early childhood education centers- number of ECE centers within a 5-mile radius, converted to natural log units, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__prxhqece_score,High-quality early childhood education centers [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__prxhqece_zscore,"High-quality early childhood education centers- number of NAEYC accredited centers within a 5-mile radius, converted to natural log units, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__reading_score,Third grade reading proficiency [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__reading_zscore,"Third grade reading proficiency- percentage third graders scoring proficient on standardized reading tests, converted to NAEP scale score points, transformed to z-scores [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__schpov_score,School poverty [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__schpov_zscore,"Teacher experience- percentage students in elementary schools eligible for free or reduced-price lunches, transformed to z-scores and multiplied by -1 [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__teachxp_score,Teacher experience [Education domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__teachxp_zscore,"Teacher Experience- percentage teachers in their first and second year, transformed to z-scores and multiplied by -1 [Education domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__metro_c5,Child opportunity levels (from ''very low'' to ''very high'') [Education domain; Metro-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__metro_score,Child opportunity scores (from 1 to 100) [Education domain; Metro-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__national_c5,Child opportunity levels (from ''very low'' to ''very high'') [Education domain; Nationally-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__national_score,Child opportunity scores (from 1 to 100) [Education domain; Nationally-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__national_zscore,Z-scores- weighted average of education domain component indicator z-scores [Education domain; Nationally-normed] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__state_c5,Child opportunity levels (from ''very low'' to ''very high'') [Education domain; State-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__ed__total__state_score,Child opportunity scores (from 1 to 100) [Education domain; State-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__green_score,Access to green space [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__green_zscore,"Access to green space- percentage impenetrable surface areas such as rooftops, roads or parking lots, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__heat_score,Extreme heat exposure [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__heat_zscore,"Extreme heat exposure- summer days with maximum temperature above 90F, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__hlthins_score,Health insurance coverage [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__hlthins_zscore,"Health insurance coverage- percentage individuals ages 0-64 with health insurance coverage, transformed to z-scores [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__ozone_score,Ozone concentration [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__ozone_zscore,"Ozone concentration- mean estimated 8-hour average ozone concentration, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__pm25_score,Airborne microparticles [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__pm25_zscore,"Airborne microparticles- mean estimated microparticle (PM2 [Health and environment domain]5) concentration, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__rsei_score,"Industrial pollutants in air, water or soil [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__rsei_zscore,"Industrial pollutants Industrial pollutants in air, water or soil: Index of toxic chemicals released by industrial facilities, converted to natural log units, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__superfund_score,Hazardous waste dump sites [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__superfund_zscore,"Industrial pollutants in air, water or soil- average number of Superfund sites within a 2-mile radius, converted to natural log units, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__metro_c5,Child opportunity levels (from ''very low'' to ''very high'') [Health and environment domain; Metro-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__metro_score,Child opportunity scores (from 1 to 100) [Health and environment domain; Metro-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__national_c5,Child opportunity levels (from ''very low'' to ''very high'') [Health and environment domain; Nationally-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__national_score,Child opportunity scores (from 1 to 100) [Health and environment domain; Nationally-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__national_zscore,Z-scores- weighted average of health and environment domain component indicator z-scores [Health and environment domain; Nationally-normed] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__state_c5,Child opportunity levels (from ''very low'' to ''very high'') [Health and environment domain; State-normed] (Address 1) (address 1),NA,summary score,character,ordinal,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__total__state_score,Child opportunity scores (from 1 to 100) [Health and environment domain; State-normed] (Address 1) (address 1),NA,summary score,integer,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__vacancy_score,Housing vacancy rate [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__vacancy_zscore,"Housing Vacancy Rate- percentage housing units that are vacant, transformed to z-scores and multiplied by -1 [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__walk_score,Walkability [Health and environment domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__he__walk_zscore,"Walkability: EPA Walkability Index, transformed to z-scores [Health and environment domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__se__ecres_zscore,"Economic resource index- combines poverty rate, public assistance rate, homeownership rate, high skill employment, and median household income, transformed to z-scores [Social and economic domain] (Address 1) (address 1)",NA,summary score,double,interval,FALSE
Linked Dataset,Linked External Data,Neighhorhood Composite Measures,le_l_coi,Child Opportunity Index 2.0 (COI) [Linked Dataset],le_l_coi__addr1__se__emprat_score,Employment rate [Social and economic domain] (Address 1) (address 1),NA,summary score,double,interval,FALSE
